Latitude (decimal degrees):	50.847
Longitude (decimal degrees):	4.352
Elevation (m):	34
Radiation database:	PVGIS-SARAH3


Slope: 90 deg. 
Azimuth: -179 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230223:1710,0.0,0.0,0.0,0.0,8.05,1.86,0.0
20230223:1810,0.0,0.0,0.0,0.0,7.65,1.86,0.0
20230223:1910,0.0,0.0,0.0,0.0,7.32,2.48,0.0
20230223:2010,0.0,0.0,0.0,0.0,6.98,2.83,0.0
20230223:2110,0.0,0.0,0.0,0.0,6.65,2.97,0.0
20230223:2210,0.0,0.0,0.0,0.0,6.24,2.69,0.0
20230223:2310,0.0,0.0,0.0,0.0,5.75,2.41,0.0
20230224:0010,0.0,0.0,0.0,0.0,5.21,2.28,0.0
20230224:0110,0.0,0.0,0.0,0.0,4.64,2.07,0.0
20230224:0210,0.0,0.0,0.0,0.0,4.21,1.93,0.0
20230224:0310,0.0,0.0,0.0,0.0,3.73,1.86,0.0
20230224:0410,0.0,0.0,0.0,0.0,3.39,1.59,0.0
20230224:0510,0.0,0.0,0.0,0.0,3.09,1.52,0.0
20230224:0610,0.0,0.0,0.0,0.0,2.96,1.38,0.0
20230224:0710,0.0,5.34,1.5,4.1,2.72,1.31,0.0
20230224:0810,0.0,33.11,9.3,12.56,3.46,1.59,0.0
20230224:0910,0.0,35.6,10.0,19.87,4.59,2.62,0.0
20230224:1010,0.0,66.22,18.6,25.5,5.29,3.66,0.0
20230224:1110,0.0,72.98,20.5,28.89,5.86,4.0,0.0
20230224:1210,0.0,55.54,15.6,29.61,6.63,4.55,0.0
20230224:1310,0.0,75.47,21.2,27.56,6.61,4.83,0.0
20230224:1410,0.0,25.63,7.2,23.02,6.51,4.62,0.0
20230224:1510,0.0,21.36,6.0,16.5,6.56,4.28,0.0
20230224:1610,0.0,20.65,5.8,8.57,6.58,4.21,0.0
20230224:1710,0.0,0.0,0.0,0.0,6.31,4.21,0.0
20230224:1810,0.0,0.0,0.0,0.0,5.45,3.93,0.0
20230224:1910,0.0,0.0,0.0,0.0,4.89,3.59,0.0
20230224:2010,0.0,0.0,0.0,0.0,4.28,3.45,0.0
20230224:2110,0.0,0.0,0.0,0.0,3.69,3.31,0.0
20230224:2210,0.0,0.0,0.0,0.0,3.17,3.17,0.0
20230224:2310,0.0,0.0,0.0,0.0,2.9,3.17,0.0
20230225:0010,0.0,0.0,0.0,0.0,2.79,3.24,0.0
20230225:0110,0.0,0.0,0.0,0.0,2.43,3.1,0.0
20230225:0210,0.0,0.0,0.0,0.0,2.15,3.03,0.0
20230225:0310,0.0,0.0,0.0,0.0,1.81,2.9,0.0
20230225:0410,0.0,0.0,0.0,0.0,1.57,2.83,0.0
20230225:0510,0.0,0.0,0.0,0.0,1.42,2.69,0.0
20230225:0610,0.0,0.0,0.0,0.0,1.17,2.69,0.0
20230225:0710,0.0,4.98,1.4,4.42,1.24,2.83,0.0
20230225:0810,0.0,33.46,9.4,12.89,2.31,2.55,0.0
20230225:0910,0.0,45.21,12.7,20.22,4.42,3.03,0.0
20230225:1010,0.0,32.75,9.2,25.86,5.63,4.69,0.0
20230225:1110,0.0,18.16,5.1,29.26,6.26,5.24,0.0
20230225:1210,0.0,16.02,4.5,29.98,6.76,4.83,0.0
20230225:1310,0.0,37.74,10.6,27.91,6.84,4.97,0.0
20230225:1410,0.0,24.92,7.0,23.35,6.89,5.24,0.0
20230225:1510,0.0,37.74,10.6,16.81,6.7,4.97,0.0
20230225:1610,0.0,20.65,5.8,8.85,6.29,4.48,0.0
20230225:1710,0.0,0.0,0.0,0.0,5.43,4.28,0.0
20230225:1810,0.0,0.0,0.0,0.0,4.26,4.21,0.0
20230225:1910,0.0,0.0,0.0,0.0,3.17,4.28,0.0
20230225:2010,0.0,0.0,0.0,0.0,2.26,3.86,0.0
20230225:2110,0.0,0.0,0.0,0.0,1.33,3.17,0.0
20230225:2210,0.0,0.0,0.0,0.0,0.46,2.9,0.0
20230225:2310,0.0,0.0,0.0,0.0,-0.18,2.97,0.0
20230226:0010,0.0,0.0,0.0,0.0,-0.55,3.1,0.0
20230226:0110,0.0,0.0,0.0,0.0,-0.79,3.17,0.0
20230226:0210,0.0,0.0,0.0,0.0,-1.0,3.17,0.0
20230226:0310,0.0,0.0,0.0,0.0,-1.21,3.31,0.0
20230226:0410,0.0,0.0,0.0,0.0,-1.43,3.45,0.0
20230226:0510,0.0,0.0,0.0,0.0,-1.56,3.72,0.0
20230226:0610,0.0,0.0,0.0,0.0,-1.65,3.79,0.0
20230226:0710,0.0,8.19,2.3,4.74,-1.61,4.07,0.0
20230226:0810,0.0,18.51,5.2,13.23,-0.73,3.66,0.0
20230226:0910,0.0,23.14,6.5,20.57,0.56,4.9,0.0
20230226:1010,0.0,34.53,9.7,26.23,1.78,5.52,0.0
20230226:1110,0.0,73.34,20.6,29.63,2.76,6.28,0.0
20230226:1210,0.0,64.79,18.2,30.35,3.59,7.17,0.0
20230226:1310,0.0,54.82,15.4,28.27,4.02,7.17,0.0
20230226:1410,0.0,28.48,8.0,23.68,4.24,7.03,0.0
20230226:1510,0.0,21.72,6.1,17.11,4.13,6.83,0.0
20230226:1610,0.0,15.66,4.4,9.14,3.81,5.52,0.0
20230226:1710,0.0,0.0,0.0,0.0,2.92,4.41,0.0
20230226:1810,0.0,0.0,0.0,0.0,1.93,4.0,0.0
20230226:1910,0.0,0.0,0.0,0.0,0.93,3.31,0.0
20230226:2010,0.0,0.0,0.0,0.0,0.36,3.52,0.0
20230226:2110,0.0,0.0,0.0,0.0,0.11,3.86,0.0
20230226:2210,0.0,0.0,0.0,0.0,-0.08,3.86,0.0
20230226:2310,0.0,0.0,0.0,0.0,-0.29,3.66,0.0
20230227:0010,0.0,0.0,0.0,0.0,-0.6,3.45,0.0
20230227:0110,0.0,0.0,0.0,0.0,-0.95,3.31,0.0
20230227:0210,0.0,0.0,0.0,0.0,-1.3,3.31,0.0
20230227:0310,0.0,0.0,0.0,0.0,-1.78,3.24,0.0
20230227:0410,0.0,0.0,0.0,0.0,-2.16,3.17,0.0
20230227:0510,0.0,0.0,0.0,0.0,-2.43,3.03,0.0
20230227:0610,0.0,0.0,0.0,0.0,-2.64,3.03,0.0
20230227:0710,0.0,8.54,2.4,5.06,-2.64,2.97,0.0
20230227:0810,0.0,19.94,5.6,13.56,-1.41,2.97,0.0
20230227:0910,0.0,24.21,6.8,20.93,0.4,3.86,0.0
20230227:1010,0.0,27.41,7.7,26.6,1.97,4.28,0.0
20230227:1110,0.0,30.62,8.6,30.01,3.14,4.9,0.0
20230227:1210,0.0,43.08,12.1,30.72,4.2,5.59,0.0
20230227:1310,0.0,28.12,7.9,28.62,4.52,5.31,0.0
20230227:1410,0.0,27.77,7.8,24.01,4.56,5.45,0.0
20230227:1510,0.0,22.78,6.4,17.42,4.35,5.59,0.0
20230227:1610,0.0,17.8,5.0,9.43,4.06,5.24,0.0
20230227:1710,0.0,0.0,0.0,0.0,3.57,4.28,0.0
20230227:1810,0.0,0.0,0.0,0.0,2.96,4.07,0.0
20230227:1910,0.0,0.0,0.0,0.0,2.4,3.59,0.0
20230227:2010,0.0,0.0,0.0,0.0,1.88,3.52,0.0
20230227:2110,0.0,0.0,0.0,0.0,1.01,3.24,0.0
20230227:2210,0.0,0.0,0.0,0.0,0.14,3.03,0.0
20230227:2310,0.0,0.0,0.0,0.0,-0.7,2.97,0.0
20230228:0010,0.0,0.0,0.0,0.0,-1.32,2.97,0.0
20230228:0110,0.0,0.0,0.0,0.0,-1.79,2.83,0.0
20230228:0210,0.0,0.0,0.0,0.0,-2.13,2.69,0.0
20230228:0310,0.0,0.0,0.0,0.0,-2.36,2.55,0.0
20230228:0410,0.0,0.0,0.0,0.0,-2.46,2.55,0.0
20230228:0510,0.0,0.0,0.0,0.0,-2.28,2.48,0.0
20230228:0610,0.0,0.0,0.0,0.0,-2.0,2.48,0.0
20230228:0710,0.0,11.75,3.3,5.39,-1.55,2.55,0.0
20230228:0810,0.0,22.07,6.2,13.9,-0.39,2.55,0.0
20230228:0910,0.0,28.48,8.0,21.28,0.96,3.17,0.0
20230228:1010,0.0,30.26,8.5,26.97,2.08,3.59,0.0
20230228:1110,0.0,35.96,10.1,30.39,3.09,4.41,0.0
20230228:1210,0.0,72.27,20.3,31.1,3.88,4.76,0.0
20230228:1310,0.0,32.04,9.0,28.98,4.3,4.69,0.0
20230228:1410,0.0,29.19,8.2,24.34,4.48,4.62,0.0
20230228:1510,0.0,23.14,6.5,17.73,4.48,4.55,0.0
20230228:1610,0.0,16.38,4.6,9.71,4.28,4.14,0.0
20230228:1710,0.0,0.0,0.0,0.0,3.16,3.24,0.0
20230228:1810,0.0,0.0,0.0,0.0,1.64,3.1,0.0
20230228:1910,0.0,0.0,0.0,0.0,0.7,2.97,0.0
20230228:2010,0.0,0.0,0.0,0.0,0.08,2.97,0.0
20230228:2110,0.0,0.0,0.0,0.0,-0.46,2.9,0.0
20230228:2210,0.0,0.0,0.0,0.0,-1.0,2.83,0.0
20230228:2310,0.0,0.0,0.0,0.0,-1.43,2.76,0.0
20230301:0010,0.0,0.0,0.0,0.0,-1.78,2.69,0.0
20230301:0110,0.0,0.0,0.0,0.0,-2.03,2.62,0.0
20230301:0210,0.0,0.0,0.0,0.0,-2.34,2.62,0.0
20230301:0310,0.0,0.0,0.0,0.0,-2.59,2.62,0.0
20230301:0410,0.0,0.0,0.0,0.0,-2.82,2.62,0.0
20230301:0510,0.0,0.0,0.0,0.0,-2.99,2.62,0.0
20230301:0610,0.0,0.0,0.0,0.0,-3.17,2.62,0.0
20230301:0710,0.0,10.68,3.0,5.72,-3.18,2.76,0.0
20230301:0810,0.0,25.28,7.1,14.25,-1.69,2.76,0.0
20230301:0910,0.0,31.68,8.9,21.64,0.24,3.38,0.0
20230301:1010,0.0,35.24,9.9,27.35,1.86,3.72,0.0
20230301:1110,0.0,34.53,9.7,30.77,3.18,3.93,0.0
20230301:1210,0.0,60.16,16.9,31.47,4.18,4.0,0.0
20230301:1310,0.0,33.46,9.4,29.34,4.86,4.14,0.0
20230301:1410,0.0,34.18,9.6,24.68,5.23,4.41,0.0
20230301:1510,0.0,25.99,7.3,18.03,5.22,4.55,0.0
20230301:1610,0.0,17.8,5.0,10.0,4.73,4.14,0.0
20230301:1710,0.0,0.0,0.0,0.0,3.44,3.66,0.0
20230301:1810,0.0,0.0,0.0,0.0,1.96,3.45,0.0
20230301:1910,0.0,0.0,0.0,0.0,1.4,3.24,0.0
20230301:2010,0.0,0.0,0.0,0.0,0.56,2.97,0.0
20230301:2110,0.0,0.0,0.0,0.0,-0.18,2.83,0.0
20230301:2210,0.0,0.0,0.0,0.0,-0.8,2.83,0.0
20230301:2310,0.0,0.0,0.0,0.0,-1.2,2.97,0.0
20230302:0010,0.0,0.0,0.0,0.0,-1.44,2.97,0.0
20230302:0110,0.0,0.0,0.0,0.0,-1.65,2.83,0.0
20230302:0210,0.0,0.0,0.0,0.0,-1.89,2.76,0.0
20230302:0310,0.0,0.0,0.0,0.0,-2.11,2.69,0.0
20230302:0410,0.0,0.0,0.0,0.0,-2.28,2.76,0.0
20230302:0510,0.0,0.0,0.0,0.0,-2.37,2.9,0.0
20230302:0610,0.0,0.0,0.0,0.0,-2.44,2.9,0.0
20230302:0710,0.0,11.39,3.2,6.05,-2.01,2.83,0.0
20230302:0810,0.0,25.63,7.2,14.59,-0.48,2.76,0.0
20230302:0910,0.0,32.04,9.0,22.0,1.4,3.31,0.0
20230302:1010,0.0,34.89,9.8,27.72,3.12,3.38,0.0
20230302:1110,0.0,37.38,10.5,31.16,4.7,3.59,0.0
20230302:1210,0.0,48.42,13.6,31.85,5.95,3.79,0.0
20230302:1310,0.0,35.96,10.1,29.7,6.86,3.93,0.0
20230302:1410,0.0,35.6,10.0,25.01,7.36,4.07,0.0
20230302:1510,0.0,27.41,7.7,18.34,7.45,4.14,0.0
20230302:1610,0.0,18.87,5.3,10.28,7.02,3.59,0.0
20230302:1710,0.0,0.0,0.0,0.0,5.66,3.03,0.0
20230302:1810,0.0,0.0,0.0,0.0,3.88,2.97,0.0
20230302:1910,0.0,0.0,0.0,0.0,3.55,3.03,0.0
20230302:2010,0.0,0.0,0.0,0.0,2.83,3.24,0.0
20230302:2110,0.0,0.0,0.0,0.0,2.19,3.17,0.0
20230302:2210,0.0,0.0,0.0,0.0,1.54,3.03,0.0
20230302:2310,0.0,0.0,0.0,0.0,1.0,2.9,0.0
20230303:0010,0.0,0.0,0.0,0.0,0.41,2.83,0.0
20230303:0110,0.0,0.0,0.0,0.0,-0.14,2.83,0.0
20230303:0210,0.0,0.0,0.0,0.0,-0.51,2.83,0.0
20230303:0310,0.0,0.0,0.0,0.0,-0.68,2.83,0.0
20230303:0410,0.0,0.0,0.0,0.0,-0.5,2.83,0.0
20230303:0510,0.0,0.0,0.0,0.0,-0.57,3.24,0.0
20230303:0610,0.0,0.0,0.0,0.0,-0.82,3.59,0.0
20230303:0710,0.0,10.32,2.9,6.39,-0.92,3.45,0.0
20230303:0810,0.0,25.63,7.2,14.94,-0.71,3.38,0.0
20230303:0910,0.0,28.84,8.1,22.37,-0.23,3.38,0.0
20230303:1010,0.0,38.09,10.7,28.1,0.54,3.38,0.0
20230303:1110,0.0,52.33,14.7,31.54,1.51,3.24,0.0
20230303:1210,0.0,38.09,10.7,32.23,2.49,3.1,0.0
20230303:1310,0.0,88.29,24.8,30.06,3.56,3.03,0.0
20230303:1410,0.0,38.09,10.7,25.34,4.27,3.31,0.0
20230303:1510,0.0,29.55,8.3,18.65,4.67,3.59,0.0
20230303:1610,0.0,19.94,5.6,10.57,4.75,3.45,0.0
20230303:1710,0.0,0.0,0.0,0.0,4.54,2.48,0.0
20230303:1810,0.0,0.0,0.0,0.0,3.73,1.86,0.0
20230303:1910,0.0,0.0,0.0,0.0,3.41,1.79,0.0
20230303:2010,0.0,0.0,0.0,0.0,2.82,1.79,0.0
20230303:2110,0.0,0.0,0.0,0.0,2.57,1.79,0.0
20230303:2210,0.0,0.0,0.0,0.0,2.4,1.86,0.0
20230303:2310,0.0,0.0,0.0,0.0,2.22,1.79,0.0
20230304:0010,0.0,0.0,0.0,0.0,1.8,1.86,0.0
20230304:0110,0.0,0.0,0.0,0.0,1.78,1.86,0.0
20230304:0210,0.0,0.0,0.0,0.0,1.55,2.0,0.0
20230304:0310,0.0,0.0,0.0,0.0,1.41,2.07,0.0
20230304:0410,0.0,0.0,0.0,0.0,1.12,2.14,0.0
20230304:0510,0.0,0.0,0.0,0.0,1.08,2.14,0.0
20230304:0610,0.0,0.0,0.0,0.0,1.19,2.07,0.0
20230304:0710,0.0,12.1,3.4,6.73,1.69,2.0,0.0
20230304:0810,0.0,26.7,7.5,15.29,3.09,1.79,0.0
20230304:0910,0.0,27.06,7.6,22.73,4.32,2.28,0.0
20230304:1010,0.0,32.04,9.0,28.48,5.36,3.59,0.0
20230304:1110,0.0,75.12,21.1,31.93,5.98,3.45,0.0
20230304:1210,0.0,29.19,8.2,32.61,6.58,3.17,0.0
20230304:1310,0.0,40.23,11.3,30.42,7.2,3.24,0.0
20230304:1410,0.0,30.26,8.5,25.68,7.24,3.31,0.0
20230304:1510,0.0,20.65,5.8,18.96,7.19,3.17,0.0
20230304:1610,0.0,22.78,6.4,10.85,6.96,3.24,0.0
20230304:1710,0.0,0.36,0.1,1.89,6.26,2.97,0.0
20230304:1810,0.0,0.0,0.0,0.0,5.17,2.9,0.0
20230304:1910,0.0,0.0,0.0,0.0,4.84,2.62,0.0
20230304:2010,0.0,0.0,0.0,0.0,4.38,2.48,0.0
20230304:2110,0.0,0.0,0.0,0.0,4.02,2.28,0.0
20230304:2210,0.0,0.0,0.0,0.0,3.47,2.07,0.0
20230304:2310,0.0,0.0,0.0,0.0,3.26,1.79,0.0
20230305:0010,0.0,0.0,0.0,0.0,3.18,1.59,0.0
20230305:0110,0.0,0.0,0.0,0.0,3.11,1.38,0.0
20230305:0210,0.0,0.0,0.0,0.0,2.95,1.45,0.0
20230305:0310,0.0,0.0,0.0,0.0,2.98,1.45,0.0
20230305:0410,0.0,0.0,0.0,0.0,2.7,1.52,0.0
20230305:0510,0.0,0.0,0.0,0.0,2.72,1.66,0.0
20230305:0610,0.0,0.0,0.0,0.0,2.5,1.86,0.0
20230305:0710,0.0,16.02,4.5,7.07,2.78,1.59,0.0
20230305:0810,0.0,40.58,11.4,15.64,3.34,1.66,0.0
20230305:0910,0.0,45.57,12.8,23.1,3.86,2.07,0.0
20230305:1010,0.0,29.19,8.2,28.86,4.69,2.62,0.0
20230305:1110,0.0,35.6,10.0,32.32,5.28,2.76,0.0
20230305:1210,0.0,38.09,10.7,33.0,5.43,2.76,0.0
20230305:1310,0.0,43.79,12.3,30.78,5.38,2.83,0.0
20230305:1410,0.0,37.02,10.4,26.01,5.65,3.03,0.0
20230305:1510,0.0,18.87,5.3,19.26,5.5,3.38,0.0
20230305:1610,0.0,14.24,4.0,11.14,5.12,2.9,0.0
20230305:1710,0.0,0.71,0.2,2.16,4.48,2.55,0.0
20230305:1810,0.0,0.0,0.0,0.0,3.76,2.34,0.0
20230305:1910,0.0,0.0,0.0,0.0,2.71,1.72,0.0
20230305:2010,0.0,0.0,0.0,0.0,2.41,1.59,0.0
20230305:2110,0.0,0.0,0.0,0.0,2.11,1.59,0.0
20230305:2210,0.0,0.0,0.0,0.0,1.93,1.72,0.0
20230305:2310,0.0,0.0,0.0,0.0,1.71,1.79,0.0
20230306:0010,0.0,0.0,0.0,0.0,1.5,1.79,0.0
20230306:0110,0.0,0.0,0.0,0.0,1.17,1.86,0.0
20230306:0210,0.0,0.0,0.0,0.0,0.91,1.93,0.0
20230306:0310,0.0,0.0,0.0,0.0,0.68,2.0,0.0
20230306:0410,0.0,0.0,0.0,0.0,0.0,2.14,0.0
20230306:0510,0.0,0.0,0.0,0.0,-0.67,2.21,0.0
20230306:0610,0.0,0.0,0.0,0.0,-1.08,2.21,0.0
20230306:0710,0.0,17.44,4.9,7.41,-0.96,2.07,0.0
20230306:0810,0.0,43.43,12.2,16.0,0.68,2.41,0.0
20230306:0910,0.0,40.58,11.4,23.47,2.49,3.1,0.0
20230306:1010,0.0,83.31,23.4,29.25,3.68,3.24,0.0
20230306:1110,0.0,93.99,26.4,32.71,4.58,3.38,0.0
20230306:1210,0.0,91.49,25.7,33.38,5.35,3.72,0.0
20230306:1310,0.0,86.15,24.2,31.15,5.73,4.14,0.0
20230306:1410,0.0,69.06,19.4,26.35,5.89,4.48,0.0
20230306:1510,0.0,53.4,15.0,19.57,6.26,4.83,0.0
20230306:1610,0.0,27.41,7.7,11.42,6.17,4.83,0.0
20230306:1710,0.0,1.78,0.5,2.43,5.57,4.48,0.0
20230306:1810,0.0,0.0,0.0,0.0,4.91,4.76,0.0
20230306:1910,0.0,0.0,0.0,0.0,4.45,5.31,0.0
20230306:2010,0.0,0.0,0.0,0.0,4.64,5.72,0.0
20230306:2110,0.0,0.0,0.0,0.0,4.72,5.86,0.0
20230306:2210,0.0,0.0,0.0,0.0,4.51,6.0,0.0
20230306:2310,0.0,0.0,0.0,0.0,4.24,6.21,0.0
20230307:0010,0.0,0.0,0.0,0.0,4.11,6.21,0.0
20230307:0110,0.0,0.0,0.0,0.0,4.0,6.14,0.0
20230307:0210,0.0,0.0,0.0,0.0,3.91,5.86,0.0
20230307:0310,0.0,0.0,0.0,0.0,3.84,5.52,0.0
20230307:0410,0.0,0.0,0.0,0.0,3.77,5.17,0.0
20230307:0510,0.0,0.0,0.0,0.0,3.7,5.17,0.0
20230307:0610,0.0,0.0,0.0,0.0,3.6,5.45,0.0
20230307:0710,0.0,14.95,4.2,7.75,3.52,6.14,0.0
20230307:0810,0.0,10.68,3.0,16.36,4.12,6.07,0.0
20230307:0910,0.0,27.41,7.7,23.84,4.49,5.52,0.0
20230307:1010,0.0,24.56,6.9,29.64,4.7,4.41,0.0
20230307:1110,0.0,17.09,4.8,33.11,4.84,3.1,0.0
20230307:1210,0.0,34.89,9.8,33.76,4.55,2.83,0.0
20230307:1310,0.0,39.16,11.0,31.51,4.04,2.9,0.0
20230307:1410,0.0,49.13,13.8,26.68,3.64,2.76,0.0
20230307:1510,0.0,27.77,7.8,19.88,3.43,2.28,0.0
20230307:1610,0.0,18.16,5.1,11.71,3.04,2.28,0.0
20230307:1710,0.0,0.71,0.2,2.7,2.66,1.93,0.0
20230307:1810,0.0,0.0,0.0,0.0,2.34,1.93,0.0
20230307:1910,0.0,0.0,0.0,0.0,1.56,1.72,0.0
20230307:2010,0.0,0.0,0.0,0.0,1.58,1.86,0.0
20230307:2110,0.0,0.0,0.0,0.0,1.58,1.79,0.0
20230307:2210,0.0,0.0,0.0,0.0,1.49,1.66,0.0
20230307:2310,0.0,0.0,0.0,0.0,1.03,1.59,0.0
20230308:0010,0.0,0.0,0.0,0.0,1.06,1.45,0.0
20230308:0110,0.0,0.0,0.0,0.0,0.91,1.45,0.0
20230308:0210,0.0,0.0,0.0,0.0,0.6,1.72,0.0
20230308:0310,0.0,0.0,0.0,0.0,0.61,2.28,0.0
20230308:0410,0.0,0.0,0.0,0.0,0.68,2.69,0.0
20230308:0510,0.0,0.0,0.0,0.0,0.73,2.9,0.0
20230308:0610,0.0,0.0,0.0,0.0,0.78,3.03,0.0
20230308:0710,0.0,11.75,3.3,8.1,0.75,3.1,0.0
20230308:0810,0.0,40.94,11.5,16.71,0.89,2.76,0.0
20230308:0910,0.0,45.57,12.8,24.22,1.11,2.62,0.0
20230308:1010,0.0,62.66,17.6,30.02,1.37,2.55,0.0
20230308:1110,0.0,55.54,15.6,33.5,1.82,2.48,0.0
20230308:1210,0.0,30.62,8.6,34.15,2.11,2.34,0.0
20230308:1310,0.0,41.65,11.7,31.87,2.44,2.07,0.0
20230308:1410,0.0,50.91,14.3,27.02,2.64,2.0,0.0
20230308:1510,0.0,44.5,12.5,20.18,2.77,1.72,0.0
20230308:1610,0.0,18.16,5.1,11.99,3.04,1.38,0.0
20230308:1710,0.0,2.14,0.6,2.97,3.53,0.83,0.0
20230308:1810,0.0,0.0,0.0,0.0,3.74,0.69,0.0
20230308:1910,0.0,0.0,0.0,0.0,2.69,1.66,0.0
20230308:2010,0.0,0.0,0.0,0.0,2.84,1.59,0.0
20230308:2110,0.0,0.0,0.0,0.0,3.05,1.59,0.0
20230308:2210,0.0,0.0,0.0,0.0,3.68,1.45,0.0
20230308:2310,0.0,0.0,0.0,0.0,4.78,1.59,0.0
20230309:0010,0.0,0.0,0.0,0.0,5.13,2.55,0.0
20230309:0110,0.0,0.0,0.0,0.0,5.19,2.62,0.0
20230309:0210,0.0,0.0,0.0,0.0,4.85,2.21,0.0
20230309:0310,0.0,0.0,0.0,0.0,5.1,2.62,0.0
20230309:0410,0.0,0.0,0.0,0.0,5.63,2.62,0.0
20230309:0510,0.0,0.0,0.0,0.0,5.73,2.55,0.0
20230309:0610,0.0,0.0,0.0,0.0,5.59,2.28,0.0
20230309:0710,0.0,18.87,5.3,8.45,3.82,1.24,0.0
20230309:0810,0.0,33.11,9.3,17.08,3.98,0.9,0.0
20230309:0910,0.0,56.25,15.8,24.59,4.91,1.31,0.0
20230309:1010,0.0,61.94,17.4,30.41,6.08,1.45,0.0
20230309:1110,0.0,45.21,12.7,33.9,7.31,2.14,0.0
20230309:1210,0.0,70.13,19.7,34.54,8.56,3.66,0.0
20230309:1310,0.0,81.53,22.9,32.24,9.95,4.76,0.0
20230309:1410,0.0,53.76,15.1,27.35,11.77,5.24,0.0
20230309:1510,0.0,55.18,15.5,20.49,12.46,5.86,0.0
20230309:1610,0.0,14.95,4.2,12.27,11.58,5.45,0.0
20230309:1710,0.0,2.14,0.6,3.24,10.48,5.45,0.0
20230309:1810,0.0,0.0,0.0,0.0,10.05,5.59,0.0
20230309:1910,0.0,0.0,0.0,0.0,10.4,5.72,0.0
20230309:2010,0.0,0.0,0.0,0.0,10.23,5.59,0.0
20230309:2110,0.0,0.0,0.0,0.0,9.93,5.17,0.0
20230309:2210,0.0,0.0,0.0,0.0,9.93,5.72,0.0
20230309:2310,0.0,0.0,0.0,0.0,10.24,7.03,0.0
20230310:0010,0.0,0.0,0.0,0.0,10.15,7.59,0.0
20230310:0110,0.0,0.0,0.0,0.0,9.96,6.97,0.0
20230310:0210,0.0,0.0,0.0,0.0,9.48,6.34,0.0
20230310:0310,0.0,0.0,0.0,0.0,8.96,5.59,0.0
20230310:0410,0.0,0.0,0.0,0.0,8.4,4.97,0.0
20230310:0510,0.0,0.0,0.0,0.0,7.86,4.55,0.0
20230310:0610,0.0,0.0,0.0,0.0,7.52,4.28,0.0
20230310:0710,0.0,20.65,5.8,8.8,7.89,4.48,0.0
20230310:0810,0.0,32.4,9.1,17.44,8.24,5.03,0.0
20230310:0910,0.0,51.62,14.5,24.97,8.47,5.17,0.0
20230310:1010,0.0,43.79,12.3,30.81,8.44,4.69,0.0
20230310:1110,0.0,39.52,11.1,34.29,8.53,6.14,0.0
20230310:1210,0.0,28.48,8.0,34.93,8.29,6.76,0.0
20230310:1310,0.0,35.24,9.9,32.6,7.37,6.83,0.0
20230310:1410,0.0,16.73,4.7,27.68,5.88,7.52,0.0
20230310:1510,0.0,38.09,10.7,20.79,2.73,8.55,0.0
20230310:1610,0.0,29.9,8.4,12.55,2.68,8.55,0.0
20230310:1710,0.0,2.14,0.6,3.51,2.53,7.1,0.0
20230310:1810,0.0,0.0,0.0,0.0,1.94,5.52,0.0
20230310:1910,0.0,0.0,0.0,0.0,1.68,5.17,0.0
20230310:2010,0.0,0.0,0.0,0.0,1.33,4.62,0.0
20230310:2110,0.0,0.0,0.0,0.0,0.99,3.79,0.0
20230310:2210,0.0,0.0,0.0,0.0,0.39,3.03,0.0
20230310:2310,0.0,0.0,0.0,0.0,-0.19,2.69,0.0
20230311:0010,0.0,0.0,0.0,0.0,-0.6,2.69,0.0
20230311:0110,0.0,0.0,0.0,0.0,-1.07,2.55,0.0
20230311:0210,0.0,0.0,0.0,0.0,-1.43,2.55,0.0
20230311:0310,0.0,0.0,0.0,0.0,-1.65,2.41,0.0
20230311:0410,0.0,0.0,0.0,0.0,-1.96,2.14,0.0
20230311:0510,0.0,0.0,0.0,0.0,-2.31,1.86,0.0
20230311:0610,0.0,0.0,0.0,0.0,-2.76,1.59,0.0
20230311:0710,0.0,16.02,4.5,9.15,-2.17,1.17,0.0
20230311:0810,0.0,27.06,7.6,17.8,0.91,0.62,0.0
20230311:0910,0.0,33.46,9.4,25.35,3.13,0.28,0.0
20230311:1010,0.0,73.34,20.6,31.2,4.19,0.62,0.0
20230311:1110,0.0,100.75,28.3,34.69,4.52,0.62,0.0
20230311:1210,0.0,94.7,26.6,35.31,5.26,0.28,0.0
20230311:1310,0.0,79.03,22.2,32.97,5.71,0.55,0.0
20230311:1410,0.0,59.81,16.8,28.02,6.11,0.97,0.0
20230311:1510,0.0,49.48,13.9,21.1,6.16,0.97,0.0
20230311:1610,0.0,21.36,6.0,12.84,6.08,0.97,0.0
20230311:1710,0.0,5.7,1.6,3.77,5.62,1.1,0.0
20230311:1810,0.0,0.0,0.0,0.0,3.86,2.14,0.0
20230311:1910,0.0,0.0,0.0,0.0,2.74,1.93,0.0
20230311:2010,0.0,0.0,0.0,0.0,2.13,2.34,0.0
20230311:2110,0.0,0.0,0.0,0.0,1.82,2.48,0.0
20230311:2210,0.0,0.0,0.0,0.0,2.43,2.55,0.0
20230311:2310,0.0,0.0,0.0,0.0,2.81,2.69,0.0
20230312:0010,0.0,0.0,0.0,0.0,2.44,2.9,0.0
20230312:0110,0.0,0.0,0.0,0.0,2.11,3.52,0.0
20230312:0210,0.0,0.0,0.0,0.0,2.05,3.93,0.0
